From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
02-08-2021 00:00,03-08-2021 00:00,24.46,0.7,9.4,9.6,71.77,8.5,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
03-08-2021 00:00,04-08-2021 00:00,21.48,0.69,9.6199999999999992,7.72,68.290000000000006,8.5,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
04-08-2021 00:00,05-08-2021 00:00,15.92,0.73,9.6199999999999992,7.76,67.989999999999995,8.1999999999999993,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
05-08-2021 00:00,06-08-2021 00:00,21.64,0.71,11.11,7.88,71.760000000000005,7.31,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
06-08-2021 00:00,07-08-2021 00:00,20.91,0.69,10.94,7.72,66.87,12.56,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
07-08-2021 00:00,08-08-2021 00:00,27.2,0.68,10.63,7.72,68.5,8.44,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
08-08-2021 00:00,09-08-2021 00:00,33.26,0.69,11.62,7.73,71.05,10.25,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
09-08-2021 00:00,10-08-2021 00:00,30.69,0.72,9.82,7.75,69.930000000000007,9.75,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
10-08-2021 00:00,11-08-2021 00:00,19.93,0.67,9.4700000000000006,7.74,67.599999999999994,7.79,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
11-08-2021 00:00,12-08-2021 00:00,17.21,0.69,9.33,7.67,67.2,7.43,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
12-08-2021 00:00,13-08-2021 00:00,10.52,0.78,10.91,7.95,72.459999999999994,10.11,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
13-08-2021 00:00,14-08-2021 00:00,20.75,0.71,10.42,7.74,70.11,10.220000000000001,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
14-08-2021 00:00,15-08-2021 00:00,18.829999999999998,0.69,11.09,7.73,70.849999999999994,11.62,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
15-08-2021 00:00,16-08-2021 00:00,15.79,0.71,11.47,7.73,69.98,11.54,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
16-08-2021 00:00,17-08-2021 00:00,14.06,0.77,10.78,7.82,72.989999999999995,10.3,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
17-08-2021 00:00,18-08-2021 00:00,20.36,0.69,10.35,8.17,68.040000000000006,6.08,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
18-08-2021 00:00,19-08-2021 00:00,22.63,0.72,10.28,8.94,70.33,7.68,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
19-08-2021 00:00,20-08-2021 00:00,22.42,0.69,11.1,8.08,68.72,6.02,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
20-08-2021 00:00,21-08-2021 00:00,23.93,0.69,10.51,8.6,70.14,5.89,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
21-08-2021 00:00,22-08-2021 00:00,25.67,0.7,11.41,7.79,71.84,5.45,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
22-08-2021 00:00,23-08-2021 00:00,25.95,0.69,9.3000000000000007,7.79,67.7,5.63,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
23-08-2021 00:00,24-08-2021 00:00,18.489999999999998,0.71,9.93,7.75,68.040000000000006,5.67,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
24-08-2021 00:00,25-08-2021 00:00,28.77,0.73,10.67,7.71,67.5,3.31,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
25-08-2021 00:00,26-08-2021 00:00,23.77,0.69,10.24,7.75,69.12,7.62,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
26-08-2021 00:00,27-08-2021 00:00,26.96,0.75,11.14,7.75,68.680000000000007,5.23,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
27-08-2021 00:00,28-08-2021 00:00,20.99,0.68,11,7.69,65.650000000000006,4.5,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
28-08-2021 00:00,29-08-2021 00:00,16.3,0.72,10.71,7.73,67.33,6.06,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
29-08-2021 00:00,30-08-2021 00:00,9.49,0.76,9.17,7.75,69.48,5.23,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
30-08-2021 00:00,31-08-2021 00:00,13.67,0.72,10.220000000000001,7.73,66.989999999999995,4.96,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
31-08-2021 00:00,01-09-2021 00:00,21.19,0.71,10.69,7.72,67.92,6.46,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
01-09-2021 00:00,02-09-2021 00:00,27.23,0.73,10.31,7.73,69.489999999999995,5.65,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
02-09-2021 00:00,03-09-2021 00:00,16.98,0.78,10.26,7.68,69.81,8.3000000000000007,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
03-09-2021 00:00,04-09-2021 00:00,10.43,0.73,11.87,7.7,66.13,5.04,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
04-09-2021 00:00,05-09-2021 00:00,12.46,0.76,8.26,7.71,63.67,3.78,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
05-09-2021 00:00,06-09-2021 00:00,14.94,0.7,3.7,7.91,67.14,4.9000000000000004,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
06-09-2021 00:00,07-09-2021 00:00,10.88,0.74,4.41,7.75,68.209999999999994,5,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
07-09-2021 00:00,08-09-2021 00:00,16.53,0.71,5.77,7.77,68.03,4.8600000000000003,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
08-09-2021 00:00,09-09-2021 00:00,19.98,0.71,5.99,7.74,69.87,4.34,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
09-09-2021 00:00,10-09-2021 00:00,19.36,0.77,5.89,7.88,67.34,4.8499999999999996,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
10-09-2021 00:00,11-09-2021 00:00,15.3,0.7,4.53,8.33,68.819999999999993,5.47,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
11-09-2021 00:00,12-09-2021 00:00,20.65,0.7,6.67,7.74,69.23,6.35,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
12-09-2021 00:00,13-09-2021 00:00,16.72,0.68,5.31,8.86,64.84,5.84,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
13-09-2021 00:00,14-09-2021 00:00,15.38,0.72,7.09,8.27,69.430000000000007,5.65,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
14-09-2021 00:00,15-09-2021 00:00,16.899999999999999,0.67,7.9,7.78,67.48,4.84,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
15-09-2021 00:00,16-09-2021 00:00,22.34,0.7,7.48,7.72,67.27,4.6399999999999997,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
16-09-2021 00:00,17-09-2021 00:00,28.41,0.73,8.3699999999999992,7.67,67.569999999999993,4.8099999999999996,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
17-09-2021 00:00,18-09-2021 00:00,27.68,0.73,7.39,7.67,68.59,4.82,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
18-09-2021 00:00,19-09-2021 00:00,31.4,0.71,7.71,7.85,68.19,5.83,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
19-09-2021 00:00,20-09-2021 00:00,27.26,0.66,5.49,9.68,65.48,6.07,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
20-09-2021 00:00,21-09-2021 00:00,26.95,0.7,7.31,8.41,68.900000000000006,3.91,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
21-09-2021 00:00,22-09-2021 00:00,20.99,0.72,7.25,7.75,68.180000000000007,4.4000000000000004,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
22-09-2021 00:00,23-09-2021 00:00,14.36,0.73,7.37,7.71,65.8,5.8,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
23-09-2021 00:00,24-09-2021 00:00,20.23,0.73,6.72,7.92,71.56,4.6100000000000003,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
24-09-2021 00:00,25-09-2021 00:00,25.82,0.75,8.98,7.75,66.87,10.61,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
25-09-2021 00:00,26-09-2021 00:00,22.34,0.76,8.1,7.78,68.02,18.82,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
26-09-2021 00:00,27-09-2021 00:00,12.41,0.75,5.22,8.4,65.959999999999994,16.72,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
27-09-2021 00:00,28-09-2021 00:00,15.84,0.71,6.2,8.73,67.900000000000006,22.85,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
28-09-2021 00:00,29-09-2021 00:00,16.95,0.74,7.3,7.77,69.05,16.75,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
29-09-2021 00:00,30-09-2021 00:00,27.77,0.72,7.66,7.76,65.39,15.76,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
30-09-2021 00:00,01-10-2021 00:00,15.18,0.77,7.74,7.81,68.400000000000006,16.84,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
01-10-2021 00:00,02-10-2021 00:00,7.44,0.68,8.11,7.76,64.06,11.08,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
02-10-2021 00:00,03-10-2021 00:00,5.35,0.63,7.27,7.74,66.88,14.28,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
03-10-2021 00:00,04-10-2021 00:00,6.12,0.62,4.96,8.65,67.290000000000006,10.25,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
04-10-2021 00:00,05-10-2021 00:00,3.96,0.67,6.11,8.31,67.180000000000007,14.75,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
05-10-2021 00:00,06-10-2021 00:00,2.39,0.76,7.17,8,70.98,12.56,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
06-10-2021 00:00,07-10-2021 00:00,9.9600000000000009,0.75,7.47,8.94,71.8,18.260000000000002,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
07-10-2021 00:00,08-10-2021 00:00,16.690000000000001,0.7,6.99,7.76,68.540000000000006,20.05,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
08-10-2021 00:00,09-10-2021 00:00,12.23,0.77,8.2799999999999994,7.57,67.52,20.25,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
09-10-2021 00:00,10-10-2021 00:00,13.95,0.74,7.44,7.72,68.489999999999995,21.21,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
10-10-2021 00:00,11-10-2021 00:00,10.98,0.8,6.61,7.97,73.900000000000006,21.08,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
11-10-2021 00:00,12-10-2021 00:00,12.82,0.72,7.87,8.33,73.38,21.81,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
12-10-2021 00:00,13-10-2021 00:00,25.27,0.74,7.59,7.71,71.73,15.1,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
13-10-2021 00:00,14-10-2021 00:00,26.22,0.71,10.32,7.7,65.69,12.72,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
14-10-2021 00:00,15-10-2021 00:00,21.78,0.72,9.52,7.77,71,20.51,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
15-10-2021 00:00,16-10-2021 00:00,19.59,0.76,10.32,7.65,72.56,18.600000000000001,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
16-10-2021 00:00,17-10-2021 00:00,13.23,0.74,8.81,7.73,69.06,13.84,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
17-10-2021 00:00,18-10-2021 00:00,17.05,0.71,5.39,9.3800000000000008,73.12,14.88,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
18-10-2021 00:00,19-10-2021 00:00,12.32,0.79,7.46,9.4,66.040000000000006,19.13,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
19-10-2021 00:00,20-10-2021 00:00,26.78,0.72,9.1199999999999992,7.72,68.91,20.25,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
20-10-2021 00:00,21-10-2021 00:00,24.03,0.72,9.34,7.74,68.86,13.41,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
21-10-2021 00:00,22-10-2021 00:00,16.920000000000002,0.72,8,7.65,68.89,22.76,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
22-10-2021 00:00,23-10-2021 00:00,9.6999999999999993,0.7,5.37,9.1,69.37,24.06,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
23-10-2021 00:00,24-10-2021 00:00,6.42,0.71,6.93,8.5,60.52,20.68,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
24-10-2021 00:00,25-10-2021 00:00,11.89,0.66,5.33,7.72,64.73,24.21,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
25-10-2021 00:00,26-10-2021 00:00,15.12,0.72,6.41,7.73,62.57,18.440000000000001,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
26-10-2021 00:00,27-10-2021 00:00,23.54,0.7,5.58,7.77,66.52,24.19,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
27-10-2021 00:00,28-10-2021 00:00,23.68,0.77,7.89,7.72,69.930000000000007,25.99,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
28-10-2021 00:00,29-10-2021 00:00,30.43,0.76,10.08,7.64,67.319999999999993,22.82,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
29-10-2021 00:00,30-10-2021 00:00,7.79,0.85,10.15,7.93,82.93,26.02,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
30-10-2021 00:00,31-10-2021 00:00,4.97,0.73,3.16,9.42,82.57,12.87,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
31-10-2021 00:00,01-11-2021 00:00,6.96,0.72,1.27,9.35,69.59,12.59,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
01-11-2021 00:00,02-11-2021 00:00,6.6,0.73,2.59,8.4700000000000006,57.37,11,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
02-11-2021 00:00,03-11-2021 00:00,4.3,0.8,5.18,7.78,35.56,14.37,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
03-11-2021 00:00,04-11-2021 00:00,7.43,0.86,4.28,8.08,37.25,15.65,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
04-11-2021 00:00,05-11-2021 00:00,4.83,0.94,18.22,9.99,56.01,22.45,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
05-11-2021 00:00,06-11-2021 00:00,4.87,0.87,31.81,14.55,53.45,26.46,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
06-11-2021 00:00,07-11-2021 00:00,4.21,0.89,16.440000000000001,15.26,47.52,21.21,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
07-11-2021 00:00,08-11-2021 00:00,10.51,0.84,18.66,16.149999999999999,40.53,20.65,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
08-11-2021 00:00,09-11-2021 00:00,25.42,1.05,15.37,14.61,33.31,18.97,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
09-11-2021 00:00,10-11-2021 00:00,35.299999999999997,0.94,4.8099999999999996,14.34,32.92,18.47,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
10-11-2021 00:00,11-11-2021 00:00,49.76,0.98,5.81,14.49,22.88,19.28,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
11-11-2021 00:00,12-11-2021 00:00,47.95,0.9,10.57,14.38,23.78,19.04,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
12-11-2021 00:00,13-11-2021 00:00,24.8,1.01,8.67,14.56,23.95,16.16,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
13-11-2021 00:00,14-11-2021 00:00,22.48,1.02,4.95,14.44,24.73,20.18,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
14-11-2021 00:00,15-11-2021 00:00,12.21,0.93,5.07,14.35,23.8,19.18,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
15-11-2021 00:00,16-11-2021 00:00,13.95,1.02,5.05,14.42,24.03,16.04,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
16-11-2021 00:00,17-11-2021 00:00,13.06,0.96,5.59,14.42,24.57,20.100000000000001,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
17-11-2021 00:00,18-11-2021 00:00,6.55,0.78,4.26,14.44,24.63,18.3,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
18-11-2021 00:00,19-11-2021 00:00,14.24,0.77,3.91,14.47,24.49,14.35,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
19-11-2021 00:00,20-11-2021 00:00,18.989999999999998,0.79,4.3600000000000003,14.45,23.21,15.31,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
20-11-2021 00:00,21-11-2021 00:00,16.37,0.77,2.09,14.53,25.51,18,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
21-11-2021 00:00,22-11-2021 00:00,18.82,0.8,4.38,14.42,24.29,15.72,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
22-11-2021 00:00,23-11-2021 00:00,6.63,0.83,4.1100000000000003,14.49,24.63,19.03,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
23-11-2021 00:00,24-11-2021 00:00,9.7200000000000006,0.83,3.44,14.53,25.21,20.329999999999998,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
24-11-2021 00:00,25-11-2021 00:00,10.15,0.86,,14.45,24.23,18.170000000000002,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
25-11-2021 00:00,26-11-2021 00:00,21.4,0.9,,18.440000000000001,38.71,11.99,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
26-11-2021 00:00,27-11-2021 00:00,17.66,1.99,,22.65,21.6,11.4,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
27-11-2021 00:00,28-11-2021 00:00,16.190000000000001,0.75,,14.37,25.13,,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
28-11-2021 00:00,29-11-2021 00:00,7.78,0.76,9.3699999999999992,15.33,32.36,26.99,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
29-11-2021 00:00,30-11-2021 00:00,6.75,0.89,9.3699999999999992,16.829999999999998,38.729999999999997,20.93,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
30-11-2021 00:00,01-12-2021 00:00,18.37,0.8,9.3699999999999992,14.38,28.68,25.39,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
01-12-2021 00:00,02-12-2021 00:00,32.47,0.79,9.3699999999999992,14.7,24.43,133.36000000000001,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
02-12-2021 00:00,03-12-2021 00:00,32.1,0.81,9.43,14.54,23.91,17.39,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
03-12-2021 00:00,04-12-2021 00:00,21.68,0.86,9.41,14.58,30.5,71.41,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
04-12-2021 00:00,05-12-2021 00:00,39.630000000000003,0.82,9.35,14.48,24.72,82.82,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
05-12-2021 00:00,06-12-2021 00:00,23.92,0.82,9.3800000000000008,14.46,24.56,88.01,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
06-12-2021 00:00,07-12-2021 00:00,12.13,0.78,9.4,14.54,401.55,49.89,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
07-12-2021 00:00,08-12-2021 00:00,9.11,0.87,9.41,14.44,86.16,75.349999999999994,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
08-12-2021 00:00,09-12-2021 00:00,10.46,0.82,9.35,14.5,34.229999999999997,26.25,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
09-12-2021 00:00,10-12-2021 00:00,16.3,0.75,9.42,14.55,25.52,21.9,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
10-12-2021 00:00,11-12-2021 00:00,16.13,0.75,9.39,14.65,24.28,20.239999999999998,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
11-12-2021 00:00,12-12-2021 00:00,12.3,0.76,9.39,14.47,27.56,22.77,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
12-12-2021 00:00,13-12-2021 00:00,16.03,0.76,9.41,14.54,23.61,19.48,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
13-12-2021 00:00,14-12-2021 00:00,19.48,0.77,9.4,14.49,26.44,15.54,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
14-12-2021 00:00,15-12-2021 00:00,32.75,0.78,9.41,14.41,23.11,10.18,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
15-12-2021 00:00,16-12-2021 00:00,38.700000000000003,0.79,9.3800000000000008,14.43,24.62,10.15,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
16-12-2021 00:00,17-12-2021 00:00,36.85,0.84,9.42,14.53,27.87,9.99,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
17-12-2021 00:00,18-12-2021 00:00,32.51,0.86,9.3800000000000008,14.46,27.49,10.51,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
18-12-2021 00:00,19-12-2021 00:00,30.99,0.88,9.39,14.58,43.9,59.56,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
19-12-2021 00:00,20-12-2021 00:00,40.130000000000003,0.79,9.3800000000000008,14.46,38.700000000000003,41.08,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
20-12-2021 00:00,21-12-2021 00:00,31.58,0.85,9.39,14.4,42.42,44.24,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
21-12-2021 00:00,22-12-2021 00:00,37.729999999999997,0.83,9.39,14.5,30.59,19.61,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
22-12-2021 00:00,23-12-2021 00:00,35.04,0.82,9.39,14.47,35.06,17.98,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
23-12-2021 00:00,24-12-2021 00:00,38.340000000000003,0.86,9.35,14.54,27.45,15.16,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
24-12-2021 00:00,25-12-2021 00:00,15.97,0.92,9.3699999999999992,15.8,61.09,36.04,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
25-12-2021 00:00,26-12-2021 00:00,29.93,0.87,9.42,20.36,36.75,20.93,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
26-12-2021 00:00,27-12-2021 00:00,26.26,0.84,9.42,20.260000000000002,33.64,19,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
27-12-2021 00:00,28-12-2021 00:00,24.77,0.76,9.41,19.329999999999998,30.6,17.11,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
28-12-2021 00:00,29-12-2021 00:00,21.59,0.78,9.39,19.36,32.590000000000003,18.350000000000001,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
29-12-2021 00:00,30-12-2021 00:00,22.73,0.81,9.39,17.399999999999999,26.73,14.73,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
30-12-2021 00:00,31-12-2021 00:00,20.03,0.82,9.41,14.5,49.42,28.78,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
31-12-2021 00:00,01-01-2022 00:00,36.729999999999997,0.84,9.43,14.46,46.58,27.03,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
01-01-2022 00:00,02-01-2022 00:00,36.92,0.78,9.39,14.47,30.25,16.89,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
02-01-2022 00:00,03-01-2022 00:00,31.88,0.84,9.39,14.55,36.65,20.87,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
03-01-2022 00:00,04-01-2022 00:00,23.51,0.85,9.42,10.58,37.81,21.58,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
04-01-2022 00:00,05-01-2022 00:00,16,0.8,9.3699999999999992,5.21,26.21,14.38,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
05-01-2022 00:00,06-01-2022 00:00,8.56,0.79,9.41,5.29,29.02,16.13,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
06-01-2022 00:00,07-01-2022 00:00,8.1,0.8,9.3800000000000008,5.2,27.45,15.16,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
07-01-2022 00:00,08-01-2022 00:00,7.79,0.85,9.41,5.17,23.58,12.76,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
08-01-2022 00:00,09-01-2022 00:00,9.31,0.72,9.41,5.19,26.56,14.6,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
09-01-2022 00:00,10-01-2022 00:00,8.8800000000000008,0.76,9.39,5.15,26.96,14.85,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
10-01-2022 00:00,11-01-2022 00:00,6.58,0.8,11.53,5.23,26.76,14.73,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
11-01-2022 00:00,12-01-2022 00:00,5.03,0.8,13.72,5.24,28.04,15.52,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
12-01-2022 00:00,13-01-2022 00:00,4.54,0.78,13.79,5.22,25.71,14.08,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB"
